player_name,pitcher,pitch_type,pitches,avg_velo,avg_spin,avg_spin_axis,avg_pfx_x,avg_pfx_z,avg_extension,avg_release_pos_x,avg_release_pos_z,whiff_rate,called_strike_rate,chase_rate,hard_hit_rate,xwoba_on_contact,xba_on_contact
"Martinez, Nick",607259,CH,515,78.552,2010.047,248.501,-0.932,0.415,5.966,-1.496,6.29,0.138,0.122,0.144,0.068,0.242,0.257
"Martinez, Nick",607259,CU,283,79.797,2586.442,12.898,0.169,-1.373,5.909,-1.384,6.175,0.039,0.272,0.057,0.067,0.284,0.338
"Martinez, Nick",607259,FC,545,89.106,2364.839,198.439,0.155,0.952,5.886,-1.653,6.128,0.084,0.172,0.092,0.092,0.376,0.351
"Martinez, Nick",607259,FF,542,92.64,2316.755,205.371,-0.455,1.481,5.919,-1.575,6.169,0.05,0.188,0.096,0.113,0.363,0.356
"Martinez, Nick",607259,SI,441,92.514,2292.671,204.179,-1.091,1.176,5.95,-1.523,6.16,0.052,0.19,0.12,0.084,0.283,0.286
"Martinez, Nick",607259,SL,268,84.95,2432.422,162.683,0.056,0.154,5.897,-1.575,6.128,0.149,0.131,0.146,0.071,0.266,0.306
"Maton, Phil",664208,CU,385,75.916,3180.587,58.816,1.554,-0.778,7.019,-1.416,5.192,0.221,0.119,0.242,0.031,0.216,0.301
"Maton, Phil",664208,FC,363,90.561,2592.344,200.295,0.05,1.113,7.131,-1.31,5.191,0.138,0.165,0.105,0.058,0.267,0.309
"Maton, Phil",664208,SI,122,89.623,2333.803,222.189,-1.24,0.495,6.971,-1.496,5.073,0.057,0.328,0.033,0.049,0.449,0.379
"Maton, Phil",664208,ST,138,83.594,2679.442,93.022,0.989,0.618,6.922,-1.645,5.1,0.116,0.254,0.101,0.08,0.347,0.296
"Matsui, Yuki",673513,FF,420,92.056,2438.933,160.045,0.379,1.636,5.855,1.98,6.094,0.069,0.145,0.102,0.095,0.368,0.281
"Matsui, Yuki",673513,FS,342,83.991,1170.611,124.006,0.77,0.296,5.894,2.119,6.03,0.231,0.05,0.257,0.07,0.248,0.315
"Matsui, Yuki",673513,SL,169,86.62,2653.272,191.45,-0.242,0.577,5.726,1.99,6.047,0.101,0.166,0.077,0.089,0.342,0.343
"Matsui, Yuki",673513,ST,114,81.373,2870.114,313.684,-1.076,-0.118,5.673,1.957,6.057,0.14,0.193,0.158,0.018,0.282,0.291
"Matthews, Zebby",805673,CH,143,87.492,1499.364,235.273,-1.086,0.566,6.393,-2.361,5.789,0.091,0.161,0.091,0.07,0.346,0.327
"Matthews, Zebby",805673,FC,175,91.71,2492.909,195.754,0.155,0.889,6.469,-2.18,5.862,0.131,0.166,0.166,0.126,0.419,0.348
"Matthews, Zebby",805673,FF,557,96.246,2330.969,213.56,-0.753,1.387,6.561,-2.086,5.865,0.102,0.18,0.07,0.092,0.394,0.414
"Matthews, Zebby",805673,SL,342,88.26,2420.137,131.444,0.193,0.12,6.377,-2.155,5.921,0.205,0.076,0.269,0.073,0.237,0.341
"Mattson, Isaac",676755,FF,610,93.879,2372.174,208.452,-0.686,1.562,6.746,-1.33,6.034,0.095,0.169,0.115,0.07,0.288,0.295
"Matz, Steven",571927,CH,224,83.9,2423.518,94.647,1.288,-0.026,6.554,1.932,5.628,0.098,0.112,0.232,0.089,0.29,0.268
"Matz, Steven",571927,CU,256,79.512,2289.793,323.102,-0.919,-0.875,6.562,1.793,5.746,0.102,0.195,0.141,0.082,0.253,0.277
"Matz, Steven",571927,SI,698,94.518,2245.825,123.563,1.267,0.929,6.542,1.857,5.719,0.067,0.234,0.087,0.09,0.291,0.305
"May, Dustin",669160,FC,210,91.38,2495.538,217.657,-0.036,0.569,6.653,-2.212,5.146,0.081,0.181,0.11,0.105,0.413,0.349
"May, Dustin",669160,FF,361,95.387,2343.518,232.285,-0.94,1.072,6.683,-2.142,5.25,0.111,0.097,0.114,0.072,0.297,0.282
"May, Dustin",669160,SI,727,94.543,2410.686,239.695,-1.538,0.463,6.611,-2.264,4.953,0.036,0.235,0.102,0.149,0.438,0.373
"May, Dustin",669160,ST,853,85.197,3182.42,53.995,1.409,-0.195,6.479,-2.371,4.949,0.11,0.181,0.149,0.063,0.257,0.328
"Mayza, Tim",641835,SI,200,93.594,2106.115,138.635,1.368,0.782,6.887,1.73,6.23,0.095,0.225,0.125,0.065,0.269,0.252
"Mazur, Adam",800049,FF,117,94.801,2342.316,202.966,-0.326,1.55,6.079,-1.991,6.076,0.06,0.265,0.077,0.103,0.514,0.399
"Mazur, Adam",800049,SL,140,87.027,2496.443,100.7,0.188,0.155,6.14,-1.969,6.082,0.171,0.107,0.171,0.1,0.24,0.238
"McCullers Jr., Lance",621121,CH,195,86.711,1855.082,256.641,-1.391,-0.217,5.884,-1.858,5.185,0.077,0.159,0.103,0.077,0.3,0.294
"McCullers Jr., Lance",621121,KC,188,82.285,2992.995,58.686,1.253,-0.81,5.984,-1.837,5.223,0.133,0.122,0.186,0.085,0.371,0.429
"McCullers Jr., Lance",621121,SI,283,91.458,2236.94,231.184,-1.058,0.358,6.003,-1.77,5.122,0.078,0.24,0.078,0.11,0.39,0.349
"McCullers Jr., Lance",621121,ST,367,82.843,2879.913,77.095,1.373,0.445,6.016,-1.929,4.987,0.095,0.196,0.101,0.076,0.306,0.275
"McDaniels, Garrett",680729,SL,100,85.048,2457.87,308.18,-0.094,-0.196,5.76,1.605,6.149,0.12,0.19,0.14,0.06,0.358,0.367
"McDermott, Chayce",694646,FF,105,93.506,2184.295,203.581,-0.499,1.547,6.627,-1.171,5.947,0.048,0.162,0.076,0.105,0.462,0.344
"McDonald, Trevor",686790,SL,107,85.994,2720.112,27.701,0.624,-0.346,6.479,-1.849,5.324,0.224,0.159,0.308,0.065,0.221,0.262
"McFarland, T.J.",519008,SI,139,87.904,1942.978,102.237,1.489,-0.126,5.422,2.059,5.327,0.022,0.165,0.108,0.122,0.362,0.319
"McFarland, T.J.",519008,ST,101,78.055,2400.574,296.851,-1.347,-0.141,5.643,2.036,5.432,0.109,0.257,0.149,0.089,0.408,0.36
"McGough, Scott",543518,FF,115,92.313,2386.043,208.6,-0.586,1.524,6.024,-1.753,5.921,0.078,0.243,0.07,0.13,0.437,0.368
"McGreevy, Michael",700241,CH,147,88.028,1742.272,231.605,-1.232,0.221,6.753,-2.325,5.796,0.15,0.041,0.299,0.061,0.316,0.34
"McGreevy, Michael",700241,CU,177,79.589,2534.825,47.441,0.936,-1.006,6.704,-2.229,5.829,0.062,0.09,0.181,0.073,0.358,0.397
"McGreevy, Michael",700241,FC,144,88.623,2305.069,204.299,0.076,0.544,6.683,-2.431,5.742,0.069,0.153,0.09,0.104,0.365,0.3
"McGreevy, Michael",700241,FF,373,92.982,2236.316,223.946,-0.797,1.107,6.726,-2.273,5.85,0.078,0.174,0.075,0.094,0.407,0.393
"McGreevy, Michael",700241,SI,325,91.744,2199.668,224.523,-1.142,0.359,6.784,-2.328,5.767,0.031,0.28,0.071,0.129,0.275,0.268
"McGreevy, Michael",700241,ST,296,83.709,2466.703,50.152,1.064,0.01,6.65,-2.426,5.678,0.108,0.128,0.132,0.081,0.314,0.328
"McLean, Nolan",690997,CU,117,79.971,3248.205,49.12,1.56,-1.135,6.284,-3.713,5.3,0.205,0.06,0.205,0.026,0.1,0.255
"McLean, Nolan",690997,SI,206,94.75,2171.388,234.801,-1.342,0.19,6.547,-3.66,5.127,0.068,0.267,0.083,0.107,0.283,0.302
"McLean, Nolan",690997,ST,190,85.33,2929.126,61.2,1.398,0.013,6.353,-3.822,5.012,0.063,0.268,0.111,0.084,0.447,0.456
"Mears, Nick",683232,FF,472,95.418,2284.059,202.801,-0.425,1.534,6.742,-1.659,6.271,0.076,0.133,0.091,0.112,0.364,0.371
"Mears, Nick",683232,SL,375,86.6,2514.208,81.525,0.167,-0.026,6.678,-1.728,6.193,0.203,0.163,0.221,0.059,0.255,0.282
"Mederos, Victor",682989,SI,153,94.572,2371.0,235.922,-1.562,0.575,6.446,-3.18,5.372,0.039,0.183,0.085,0.092,0.34,0.262
"Megill, Trevor",656730,FF,496,99.096,2463.163,198.454,-0.329,1.591,6.652,-0.064,6.517,0.087,0.194,0.097,0.079,0.338,0.365
"Megill, Trevor",656730,KC,324,87.534,2832.574,33.741,0.252,-0.51,6.545,-0.159,6.525,0.219,0.176,0.247,0.049,0.215,0.306
"Megill, Tylor",656731,FF,522,95.434,2294.875,215.08,-0.549,1.417,7.143,-2.729,5.896,0.113,0.215,0.082,0.069,0.327,0.378
"Megill, Tylor",656731,SI,241,94.171,2197.311,216.311,-1.298,0.654,7.159,-2.727,5.856,0.062,0.207,0.141,0.104,0.338,0.312
"Megill, Tylor",656731,SL,283,83.878,2548.353,49.594,0.444,-0.491,7.047,-2.739,5.903,0.205,0.099,0.258,0.064,0.272,0.352
"Mejia, Juan",675848,FF,721,96.626,2581.093,201.933,-0.091,1.025,6.15,-1.249,5.975,0.123,0.157,0.132,0.06,0.277,0.261
"Mejia, Juan",675848,ST,352,83.16,2843.136,60.438,1.162,-0.14,6.056,-1.412,5.95,0.148,0.168,0.196,0.068,0.259,0.339
"Melton, Troy",675512,FF,346,97.263,2240.358,213.22,-0.581,1.247,6.856,-1.569,5.435,0.127,0.171,0.072,0.09,0.327,0.31
"Melton, Troy",675512,SL,167,85.531,2426.419,88.365,0.601,-0.098,6.924,-1.809,5.468,0.138,0.138,0.186,0.126,0.238,0.243
"Merryweather, Julian",657240,FF,162,95.956,2210.741,206.253,-0.383,1.404,6.523,-1.684,6.228,0.031,0.179,0.099,0.123,0.448,0.376
"Merryweather, Julian",657240,SL,167,84.571,2124.737,43.862,0.005,-0.223,6.404,-1.592,6.269,0.114,0.186,0.132,0.078,0.289,0.368
"Messick, Parker",800048,CH,146,84.582,1855.432,127.007,1.213,0.228,6.286,1.15,5.571,0.158,0.068,0.247,0.062,0.222,0.281
"Messick, Parker",800048,FF,225,92.823,2123.516,153.809,0.348,1.389,6.455,0.928,5.618,0.124,0.249,0.08,0.058,0.255,0.371
"Mey, Luis",682825,SI,302,98.909,2287.119,218.351,-1.207,0.604,6.504,-1.992,5.84,0.076,0.192,0.116,0.079,0.361,0.295
"Mey, Luis",682825,SL,104,86.55,2235.606,92.01,0.574,0.565,6.623,-2.008,5.872,0.173,0.096,0.125,0.019,0.334,0.495
"Meyer, Max",676974,CH,180,89.273,1783.533,235.456,-1.304,0.164,6.219,-1.54,5.561,0.089,0.172,0.094,0.061,0.286,0.281
"Meyer, Max",676974,FF,231,94.992,2512.665,223.383,-0.755,1.284,6.404,-1.366,5.682,0.061,0.139,0.087,0.113,0.457,0.399
"Meyer, Max",676974,SI,142,94.242,2485.102,225.453,-1.247,0.453,6.34,-1.424,5.65,0.099,0.162,0.134,0.148,0.315,0.312
"Meyer, Max",676974,SL,367,89.836,2618.044,59.036,0.203,-0.106,6.371,-1.297,5.666,0.207,0.139,0.207,0.095,0.297,0.408
"Meyer, Max",676974,ST,119,86.699,2463.763,35.508,0.919,-0.36,6.325,-1.542,5.485,0.034,0.328,0.05,0.084,0.358,0.298
"Mikolas, Miles",571945,CH,285,85.913,1659.207,232.144,-1.22,0.566,6.369,-2.406,6.337,0.063,0.116,0.123,0.119,0.354,0.308
"Mikolas, Miles",571945,CU,430,76.141,2583.226,32.27,0.728,-1.253,6.191,-2.172,6.659,0.077,0.205,0.116,0.063,0.25,0.281
"Mikolas, Miles",571945,FF,687,92.975,2221.852,219.426,-0.697,1.244,6.207,-2.269,6.505,0.086,0.202,0.098,0.108,0.411,0.329
"Mikolas, Miles",571945,SI,421,92.359,2125.967,221.449,-1.271,0.767,6.25,-2.418,6.383,0.038,0.24,0.109,0.128,0.335,0.33
"Mikolas, Miles",571945,SL,580,87.775,2276.436,190.995,0.211,0.59,6.169,-2.284,6.554,0.076,0.148,0.114,0.103,0.367,0.325
"Miller, Bryce",682243,FF,714,94.974,2510.105,206.896,-0.543,1.574,6.276,-0.845,5.79,0.105,0.12,0.129,0.094,0.378,0.335
"Miller, Bryce",682243,FS,326,83.946,973.203,233.412,-0.88,0.136,6.453,-1.211,5.37,0.15,0.104,0.163,0.117,0.28,0.349
"Miller, Bryce",682243,KC,175,83.511,2369.423,32.989,0.268,-0.908,6.346,-1.011,5.65,0.131,0.08,0.177,0.126,0.325,0.398
"Miller, Bryce",682243,SI,287,94.684,2471.202,212.334,-1.24,1.112,6.323,-1.006,5.654,0.031,0.226,0.059,0.136,0.413,0.353
"Miller, Bryce",682243,SL,139,86.001,2529.662,117.432,0.342,0.128,6.29,-1.127,5.599,0.151,0.209,0.122,0.065,0.361,0.397
"Miller, Erik",669062,CH,124,87.05,1938.153,95.202,1.428,0.157,6.728,2.163,5.799,0.105,0.089,0.121,0.065,0.306,0.322
"Miller, Erik",669062,FF,167,97.189,2313.599,133.251,0.877,1.23,6.692,1.524,6.477,0.096,0.102,0.132,0.066,0.419,0.313
"Miller, Erik",669062,SL,107,86.327,2613.944,293.467,-0.498,-0.085,6.621,1.773,6.299,0.271,0.15,0.234,0.037,0.225,0.279
"Miller, Mason",695243,FF,523,101.238,2549.553,212.778,-0.71,1.403,6.722,-1.761,6.237,0.18,0.098,0.151,0.055,0.311,0.335
"Miller, Mason",695243,SL,467,87.85,2400.075,48.925,0.714,-0.13,6.718,-1.865,6.083,0.248,0.216,0.233,0.039,0.162,0.309
"Miller, Shelby",571946,FF,436,95.167,2452.17,215.078,-0.904,1.487,7.112,-1.396,5.362,0.128,0.197,0.117,0.073,0.283,0.333
"Miller, Shelby",571946,FS,203,86.891,1940.217,233.734,-1.245,0.386,7.11,-1.478,5.401,0.227,0.074,0.325,0.079,0.297,0.372
"Milner, Hoby",571948,CH,201,81.101,1643.275,83.08,1.33,-0.345,6.667,4.439,4.018,0.09,0.095,0.219,0.095,0.296,0.272
"Milner, Hoby",571948,FF,164,87.926,1999.908,98.503,1.266,0.548,6.696,4.288,4.277,0.11,0.085,0.134,0.079,0.212,0.219
"Milner, Hoby",571948,SI,386,87.522,1963.634,98.416,1.519,-0.05,6.713,4.334,4.226,0.039,0.285,0.091,0.101,0.344,0.342
"Milner, Hoby",571948,ST,406,78.183,1807.882,296.707,-1.25,0.011,6.651,4.293,4.15,0.047,0.266,0.067,0.054,0.294,0.286
"Misiorowski, Jacob",694819,CU,208,87.296,2437.909,46.995,0.54,-0.745,7.328,-1.54,5.402,0.149,0.154,0.178,0.067,0.252,0.361
"Misiorowski, Jacob",694819,FF,719,99.453,2595.081,218.757,-0.795,1.32,7.58,-1.624,5.244,0.139,0.175,0.11,0.051,0.305,0.315
"Misiorowski, Jacob",694819,SL,350,94.179,2484.934,182.177,0.214,0.535,7.589,-1.783,5.083,0.1,0.174,0.089,0.071,0.312,0.313
"Mize, Casey",663554,FF,830,94.607,2252.178,211.31,-0.678,1.437,6.915,-1.944,5.877,0.083,0.194,0.094,0.098,0.328,0.313
"Mize, Casey",663554,FS,610,88.608,1446.636,238.702,-1.202,0.36,6.867,-2.142,5.761,0.187,0.062,0.234,0.105,0.304,0.357
"Mize, Casey",663554,SI,307,94.805,2220.505,215.528,-1.158,1.124,6.922,-1.964,5.857,0.065,0.221,0.147,0.121,0.312,0.294
"Mize, Casey",663554,SL,406,88.214,2184.951,169.291,0.191,0.381,6.903,-2.269,5.691,0.069,0.227,0.057,0.064,0.282,0.258
"Mize, Casey",663554,SV,316,83.632,2276.968,61.88,0.59,-0.045,6.882,-2.342,5.657,0.123,0.12,0.161,0.051,0.221,0.284
"Mlodzinski, Carmen",669387,CU,146,84.771,2627.463,35.142,0.62,-0.882,6.111,-1.709,5.567,0.123,0.26,0.158,0.062,0.284,0.315
"Mlodzinski, Carmen",669387,FF,596,96.057,2142.215,226.069,-0.805,0.973,6.376,-2.422,5.325,0.07,0.153,0.081,0.084,0.328,0.297
"Mlodzinski, Carmen",669387,FS,250,87.608,1718.612,247.118,-0.845,-0.059,6.27,-2.258,5.338,0.232,0.076,0.316,0.06,0.24,0.442
"Mlodzinski, Carmen",669387,SI,249,95.852,2101.979,233.603,-1.395,0.528,6.437,-2.396,5.097,0.032,0.233,0.084,0.096,0.32,0.364
"Mlodzinski, Carmen",669387,SL,232,88.691,2467.1,137.074,0.223,0.206,6.3,-2.82,5.169,0.099,0.147,0.177,0.129,0.369,0.368
"Mlodzinski, Carmen",669387,ST,173,83.997,2550.977,76.243,0.678,0.385,6.335,-3.06,4.947,0.087,0.231,0.087,0.058,0.273,0.286
"Molina, Anthony",683627,CH,110,87.021,1913.9,233.345,-1.136,0.513,6.285,-1.694,5.978,0.1,0.1,0.173,0.082,0.446,0.366
"Molina, Anthony",683627,FF,270,95.627,2168.07,211.352,-0.588,1.261,6.304,-1.391,6.198,0.059,0.196,0.107,0.174,0.439,0.4
"Moll, Sam",594580,ST,148,81.143,2913.493,303.608,-1.258,-0.074,4.493,2.299,4.793,0.196,0.189,0.189,0.074,0.266,0.313
"Montas, Frankie",593423,FF,178,95.616,2357.713,208.927,-0.411,1.318,5.928,-0.689,6.08,0.152,0.152,0.129,0.084,0.291,0.31
"Montas, Frankie",593423,FS,146,86.259,1585.041,230.555,-0.999,0.268,5.921,-0.797,6.085,0.164,0.014,0.267,0.075,0.261,0.273
"Montas, Frankie",593423,SI,124,95.101,2238.677,207.944,-1.239,0.835,5.906,-0.664,6.075,0.048,0.266,0.105,0.113,0.394,0.383
"Montero, Keider",672456,CH,196,86.92,1967.281,228.042,-1.292,0.595,6.471,-2.463,5.651,0.102,0.107,0.173,0.097,0.341,0.295
"Montero, Keider",672456,FF,472,93.984,2230.113,211.804,-0.449,1.345,6.355,-2.282,5.806,0.053,0.193,0.068,0.076,0.375,0.361
"Montero, Keider",672456,KC,230,79.168,2948.301,39.004,1.127,-0.817,6.214,-2.138,5.881,0.091,0.13,0.196,0.096,0.32,0.293
"Montero, Keider",672456,SI,316,93.836,2229.111,212.153,-1.286,0.874,6.364,-2.375,5.742,0.035,0.272,0.108,0.089,0.267,0.276
"Montero, Keider",672456,SL,333,84.2,2733.584,65.223,0.864,0.173,6.258,-2.474,5.784,0.171,0.195,0.159,0.087,0.326,0.352
"Montero, Rafael",606160,FF,444,95.15,2384.347,223.088,-0.819,1.233,6.198,-1.817,5.108,0.099,0.169,0.099,0.088,0.378,0.333
"Montero, Rafael",606160,FS,518,87.868,1616.645,238.494,-1.007,0.075,6.318,-1.773,4.939,0.176,0.097,0.23,0.056,0.265,0.251
"Montgomery, Mason",682254,FF,569,98.708,2313.388,156.747,0.509,1.54,6.804,1.409,5.843,0.128,0.169,0.118,0.063,0.379,0.392
"Montgomery, Mason",682254,SL,290,89.746,2570.617,242.759,-0.07,0.147,6.723,1.536,5.784,0.231,0.083,0.217,0.055,0.244,0.357
"Morales, Luis",806960,CH,107,89.777,2074.86,221.402,-1.246,0.88,6.153,-1.914,5.689,0.112,0.14,0.131,0.056,0.28,0.308
"Morales, Luis",806960,FF,423,97.234,2520.045,208.492,-0.642,1.339,6.018,-1.996,5.682,0.059,0.163,0.099,0.099,0.379,0.355
"Morales, Luis",806960,ST,220,82.299,3000.009,56.673,1.622,-0.233,5.898,-2.101,5.663,0.132,0.186,0.118,0.041,0.225,0.201
"Morejon, Adrian",670970,SI,652,97.715,2418.561,148.503,1.272,0.872,6.333,2.345,5.97,0.071,0.244,0.126,0.074,0.262,0.29
"Morejon, Adrian",670970,SL,255,87.494,2845.62,286.286,-0.482,-0.1,6.259,2.706,5.867,0.157,0.184,0.122,0.051,0.245,0.334
"Moreta, Dauri",664294,FF,121,94.556,2313.609,210.557,-0.852,1.418,6.561,-0.769,6.036,0.066,0.182,0.124,0.041,0.281,0.23
"Moreta, Dauri",664294,SL,162,83.52,1989.09,286.761,-0.225,0.133,6.41,-1.075,5.927,0.198,0.16,0.154,0.086,0.356,0.485
"Morgan, David",688158,CU,181,83.179,2570.514,51.149,0.79,-0.824,6.103,-1.984,5.533,0.199,0.11,0.182,0.072,0.245,0.41
"Morgan, David",688158,FF,285,97.868,2440.716,219.74,-0.646,1.286,6.012,-2.147,5.402,0.098,0.074,0.133,0.07,0.354,0.322
"Morgan, David",688158,SI,166,96.881,2136.458,232.651,-1.442,0.45,6.011,-2.373,5.147,0.048,0.247,0.12,0.12,0.286,0.284
"Morgan, David",688158,SL,144,87.987,2287.243,114.778,0.324,0.042,6.018,-2.284,5.223,0.153,0.167,0.146,0.069,0.295,0.334
"Morillo, Juan",666661,FF,285,98.984,2246.281,208.712,-0.444,1.374,6.371,-1.609,5.759,0.116,0.102,0.102,0.074,0.316,0.352
"Morillo, Juan",666661,SI,120,98.906,2216.967,206.242,-1.12,1.094,6.369,-1.63,5.787,0.1,0.2,0.133,0.075,0.282,0.26
"Morillo, Juan",666661,SL,130,89.319,2546.969,92.608,0.477,-0.104,6.415,-1.496,5.805,0.115,0.115,0.108,0.069,0.363,0.335
"Morton, Charlie",450203,CH,253,87.516,1815.206,264.838,-1.141,-0.306,6.262,-2.521,5.284,0.119,0.087,0.182,0.13,0.381,0.396
"Morton, Charlie",450203,CU,976,81.44,3163.086,61.073,1.28,-0.745,6.111,-2.577,5.324,0.177,0.171,0.2,0.068,0.291,0.327
"Morton, Charlie",450203,FC,232,88.035,2512.815,191.754,0.07,0.442,6.175,-2.531,5.32,0.099,0.224,0.065,0.052,0.446,0.384
"Morton, Charlie",450203,FF,702,94.213,2322.449,236.37,-0.997,1.037,6.16,-2.444,5.435,0.071,0.138,0.101,0.078,0.34,0.306
"Morton, Charlie",450203,SI,385,94.014,2219.574,241.722,-1.48,0.364,6.178,-2.432,5.362,0.052,0.203,0.06,0.135,0.355,0.333
"Murdock, Noah",668716,SI,223,94.564,2107.946,235.09,-1.065,0.18,6.66,-2.011,5.092,0.076,0.242,0.126,0.067,0.364,0.333
"Murfee, Penn",682171,ST,114,78.514,2617.447,68.263,1.516,0.109,6.489,-3.937,4.016,0.149,0.149,0.211,0.079,0.375,0.397
"Murphy, Chris",669684,CU,177,76.797,2530.435,314.836,-1.181,-1.076,6.2,2.216,5.402,0.119,0.198,0.136,0.068,0.248,0.257
"Murphy, Chris",669684,FF,179,94.316,2341.782,154.503,0.465,1.418,6.293,1.892,5.613,0.123,0.14,0.117,0.084,0.3,0.227
"Murphy, Chris",669684,SL,114,87.591,2273.535,198.93,-0.32,0.375,6.166,2.398,5.248,0.096,0.175,0.123,0.096,0.437,0.32
"Muñoz, Andrés",662253,FF,383,98.345,2278.693,227.207,-0.936,1.113,6.6,-2.55,5.322,0.078,0.206,0.091,0.07,0.396,0.351
"Muñoz, Andrés",662253,SI,137,97.72,2052.209,228.694,-1.418,0.525,6.623,-2.598,5.227,0.044,0.212,0.124,0.102,0.28,0.29
"Muñoz, Andrés",662253,SL,599,85.793,2350.059,85.855,0.508,-0.12,6.697,-2.416,5.366,0.239,0.145,0.217,0.043,0.199,0.297
"Myers, Tobias",668964,FC,173,87.725,2163.069,173.682,0.355,0.979,6.751,-0.975,5.86,0.098,0.133,0.145,0.092,0.421,0.353
"Myers, Tobias",668964,FF,382,93.496,2281.725,197.903,-0.459,1.624,6.783,-0.811,5.907,0.05,0.178,0.099,0.123,0.381,0.382
"Myers, Tobias",668964,FS,133,83.065,1530.947,205.173,-0.8,0.88,6.881,-0.823,5.766,0.203,0.135,0.113,0.06,0.146,0.168
"Myers, Tobias",668964,SL,141,84.481,2130.39,139.681,0.345,0.218,6.659,-0.874,5.962,0.071,0.092,0.149,0.113,0.282,0.286
"Márquez, Germán",608566,FF,737,94.817,2202.741,223.102,-0.852,1.179,5.545,-2.23,6.133,0.034,0.166,0.084,0.141,0.425,0.356
"Márquez, Germán",608566,KC,666,85.494,2650.371,103.036,0.137,-0.065,5.522,-2.133,6.271,0.18,0.113,0.198,0.087,0.275,0.329
"Márquez, Germán",608566,SI,413,94.216,2151.058,221.039,-1.196,0.843,5.584,-2.249,6.146,0.017,0.138,0.107,0.16,0.375,0.328
"Márquez, Germán",608566,SL,220,88.815,2319.227,220.145,-0.05,0.501,5.6,-2.39,5.919,0.091,0.205,0.109,0.068,0.375,0.354
"Nance, Tommy",667297,CU,149,85.015,2978.933,19.98,0.987,-1.237,5.991,-0.978,6.338,0.174,0.188,0.262,0.054,0.201,0.38
"Nance, Tommy",667297,SI,138,94.545,2364.558,219.848,-1.326,0.709,6.191,-1.004,6.182,0.087,0.203,0.109,0.087,0.35,0.34
"Nance, Tommy",667297,SL,207,88.682,2748.159,121.874,0.07,-0.019,6.095,-1.328,5.969,0.068,0.208,0.121,0.13,0.405,0.388
"Nelson, Ryne",669194,CU,269,80.028,2568.26,39.472,0.646,-0.696,6.71,-1.39,6.194,0.115,0.13,0.16,0.115,0.299,0.32
"Nelson, Ryne",669194,FC,248,90.968,2202.302,171.806,0.188,0.606,6.806,-1.412,6.145,0.089,0.165,0.113,0.093,0.343,0.281
"Nelson, Ryne",669194,FF,1526,95.675,2270.332,192.06,-0.269,1.599,6.898,-1.155,6.199,0.085,0.163,0.132,0.09,0.312,0.324
"Nelson, Ryne",669194,SL,353,86.631,2403.861,105.173,0.408,0.106,6.737,-1.402,6.207,0.13,0.119,0.142,0.079,0.251,0.314
"Neris, Héctor",593576,FF,221,92.365,2411.709,217.827,-0.692,1.479,6.083,-1.541,5.93,0.086,0.154,0.081,0.086,0.421,0.419
"Neris, Héctor",593576,FS,236,83.048,1158.352,254.225,-0.849,-0.089,6.104,-1.487,6.158,0.174,0.114,0.229,0.059,0.221,0.251
"Newcomb, Sean",656794,CH,107,85.31,1546.29,120.168,1.039,0.334,5.681,2.531,5.937,0.093,0.075,0.28,0.112,0.348,0.337
"Newcomb, Sean",656794,FC,212,89.408,2516.778,146.42,-0.012,0.819,5.665,2.491,6.116,0.057,0.222,0.09,0.123,0.446,0.402
"Newcomb, Sean",656794,FF,459,93.301,2320.734,134.342,0.871,1.319,5.588,2.366,6.183,0.094,0.161,0.111,0.054,0.305,0.355
"Newcomb, Sean",656794,SI,339,92.494,2325.796,129.348,1.428,0.447,5.615,2.474,5.88,0.038,0.221,0.103,0.1,0.331,0.315
"Newcomb, Sean",656794,SV,346,81.963,2830.098,315.098,-1.383,-0.482,5.445,2.754,5.798,0.136,0.194,0.142,0.064,0.207,0.325
"Nicolas, Kyle",693312,CU,145,83.792,2678.193,41.083,0.669,-1.02,6.899,-1.285,5.972,0.166,0.145,0.152,0.021,0.15,0.217
"Nicolas, Kyle",693312,FF,330,97.61,2364.036,210.503,-0.575,1.436,7.03,-1.243,6.102,0.061,0.176,0.121,0.1,0.36,0.312
"Nicolas, Kyle",693312,SL,174,90.402,2577.708,129.234,0.373,0.067,6.936,-1.377,6.001,0.23,0.063,0.195,0.08,0.315,0.334
"Nola, Aaron",605400,CH,242,84.883,1602.723,253.826,-1.265,0.257,6.869,-2.018,4.897,0.149,0.074,0.231,0.116,0.291,0.301
"Nola, Aaron",605400,FC,116,86.233,2276.931,214.578,-0.059,0.712,6.888,-2.062,5.062,0.147,0.112,0.216,0.103,0.409,0.389
"Nola, Aaron",605400,FF,486,91.906,2320.844,227.695,-1.07,1.233,6.909,-1.902,5.081,0.051,0.23,0.093,0.086,0.333,0.275
"Nola, Aaron",605400,KC,471,78.269,2614.97,55.573,1.23,-0.862,6.711,-1.935,5.121,0.189,0.163,0.255,0.081,0.288,0.371
"Nola, Aaron",605400,SI,284,90.778,2226.585,229.134,-1.469,0.752,6.932,-1.943,5.018,0.035,0.257,0.106,0.13,0.32,0.369
"Núñez, Eduarniel",674384,FF,155,98.076,2630.387,215.252,-0.452,1.246,5.744,-1.585,5.489,0.097,0.155,0.084,0.045,0.358,0.242
"O'Brien, Riley",676617,SI,366,98.024,2184.41,226.844,-1.322,0.51,6.95,-1.631,5.645,0.046,0.191,0.096,0.079,0.345,0.335
