player_name,pitch_type,swings,avg_physics,avg_xwoba,whiff_rate,avg_launch_speed,avg_chase_deviation,outside_zone_pitches,raw_chase_rate,physics_z,chase_z,discomfort_score
"Speier, Gabe",SL,126,0.9398,0.1504,0.4444,81.2897,0.0585,176,0.392,1.4135,0.8676,0.0566
"Spence, Mitch",FC,231,0.5566,0.3648,0.1645,86.5249,-0.0446,210,0.2143,0.839,-0.9525,-0.007
"Spence, Mitch",SL,174,-0.4053,0.3472,0.3218,82.2162,0.0759,177,0.4011,-0.6031,1.1748,0.0186
"Springs, Jeffrey",CH,364,0.9555,0.2353,0.4121,76.579,0.1042,414,0.4662,1.4371,1.6755,0.0795
"Springs, Jeffrey",FF,486,-0.1051,0.3356,0.1358,84.4913,-0.0458,569,0.1986,-0.1531,-0.9742,-0.0305
"Springs, Jeffrey",SL,233,-0.0209,0.3363,0.1845,82.4011,-0.1166,238,0.2059,-0.0268,-2.2244,-0.0622
"Stanek, Ryne",FF,338,-0.4126,0.3201,0.2189,82.1196,0.0913,260,0.3192,-0.614,1.4469,0.0259
"Stanek, Ryne",SL,100,1.7976,0.1749,0.44,86.0057,-0.0085,133,0.3008,2.6996,-0.3159,0.0535
"Sterner, Justin",FC,149,1.2244,0.2854,0.2886,79.3351,0.0822,169,0.355,1.8401,1.2855,0.078
"Sterner, Justin",FF,275,0.1707,0.2736,0.2218,84.8626,0.0233,262,0.2634,0.2605,0.2464,0.0128
"Stewart, Brock",FF,190,0.5078,0.2616,0.2842,82.5802,0.0295,108,0.2685,0.7658,0.356,0.0275
"Strahm, Matt",FF,184,0.5661,0.2743,0.2228,81.4977,0.0535,170,0.2941,0.8532,0.7787,0.0412
"Strahm, Matt",SL,162,0.7672,0.1463,0.2901,79.6731,0.0353,154,0.3442,1.1547,0.4572,0.0393
"Strider, Spencer",FF,509,-0.2474,0.3766,0.1415,85.6858,-0.0467,436,0.1881,-0.3664,-0.9902,-0.0358
"Strider, Spencer",SL,352,0.6096,0.238,0.4716,84.726,0.0694,469,0.3859,0.9184,1.0603,0.0505
"Stroman, Marcus",SI,117,-0.5655,0.3928,0.1453,84.3551,0.0041,109,0.2477,-0.8434,-0.0932,-0.022
"Suarez, Ranger",CH,236,0.376,0.2468,0.2966,76.9032,0.1007,284,0.4366,0.5683,1.6124,0.0577
"Suarez, Ranger",CU,123,-0.4464,0.1889,0.2195,76.6875,0.0177,129,0.3178,-0.6648,0.1467,-0.0113
"Suarez, Ranger",FC,210,0.0118,0.3294,0.1667,78.497,0.0654,147,0.3265,0.0222,0.9898,0.0279
"Suarez, Ranger",FF,143,-0.1225,0.3387,0.1538,82.9305,-0.0668,147,0.1633,-0.1791,-1.3446,-0.0413
"Suarez, Ranger",SI,237,-0.3572,0.3512,0.0675,84.2241,-0.0237,285,0.214,-0.5311,-0.5832,-0.0284
"Suarez, Robert",CH,116,-0.3162,0.3222,0.3362,79.3329,-0.0115,155,0.3161,-0.4696,-0.3679,-0.021
"Suarez, Robert",FF,369,-0.2876,0.2859,0.2168,84.248,0.0316,286,0.2692,-0.4267,0.3925,0.001
"Sugano, Tomoyuki",FC,120,-0.4521,0.3989,0.1167,84.303,-0.0385,129,0.2403,-0.6733,-0.8447,-0.0389
"Sugano, Tomoyuki",FF,217,-0.0031,0.399,0.129,83.2897,0.0199,228,0.2456,-0.0002,0.1867,0.0052
"Sugano, Tomoyuki",FS,197,-0.8062,0.3252,0.2437,80.2791,-0.0051,273,0.3443,-1.2042,-0.2564,-0.0349
"Sugano, Tomoyuki",SI,182,-1.3078,0.4055,0.0934,86.6568,-0.0002,167,0.2515,-1.9562,-0.1698,-0.0498
"Sugano, Tomoyuki",ST,213,-0.3129,0.2918,0.2066,81.3284,0.0103,199,0.3216,-0.4645,0.0171,-0.0102
"Suter, Brent",FF,259,0.9907,0.336,0.1429,80.819,0.0132,179,0.2458,1.4898,0.0681,0.0362
"Svanson, Matt",SI,183,0.0833,0.282,0.1803,84.1094,-0.0337,165,0.2061,0.1295,-0.7614,-0.0181
"Svanson, Matt",ST,113,0.4833,0.1793,0.2832,79.8882,-0.0107,162,0.2716,0.7291,-0.3539,0.007
"Sánchez, Cristopher",CH,564,-0.1228,0.1877,0.4113,77.4077,0.0761,630,0.419,-0.1796,1.1784,0.0285
"Sánchez, Cristopher",SI,579,-0.0581,0.3171,0.1192,86.8425,-0.0589,492,0.1911,-0.0826,-1.2057,-0.0353
"Sánchez, Cristopher",SL,220,0.0997,0.3175,0.3,83.8186,-0.015,242,0.2975,0.1541,-0.4306,-0.0084
"Taillon, Jameson",CH,119,1.6823,0.1709,0.3613,77.9459,0.113,118,0.3983,2.5267,1.8302,0.1089
"Taillon, Jameson",FC,124,-0.7498,0.3567,0.121,82.735,-0.077,107,0.1869,-1.1197,-1.5249,-0.068
"Taillon, Jameson",FF,359,-0.3327,0.3263,0.156,84.4366,0.0085,338,0.2337,-0.4942,-0.016,-0.0118
"Taillon, Jameson",ST,161,0.618,0.2526,0.3168,76.8785,0.0953,164,0.4024,0.931,1.5172,0.0635
"Taylor, Grant",FF,158,1.6785,0.2348,0.2911,83.2776,0.012,142,0.2394,2.5209,0.0458,0.0594
"Thielbar, Caleb",FF,209,-0.1294,0.2647,0.1722,83.3395,0.1327,151,0.3775,-0.1895,2.1776,0.0559
"Thompson, Ryan",SI,148,-0.3738,0.3058,0.1689,86.7052,0.1522,145,0.3931,-0.5559,2.5232,0.057
"Thompson, Ryan",SL,121,0.7064,0.1979,0.3471,76.823,0.0262,145,0.3379,1.0636,0.2966,0.0327
"Tolle, Payton",FF,106,-0.9033,0.2707,0.2547,80.3099,-0.0494,78,0.1923,-1.3498,-1.0383,-0.0599
"Tonkin, Michael",FF,104,-0.4489,0.3184,0.1923,83.7385,0.0298,97,0.268,-0.6685,0.3599,-0.0055
"Topa, Justin",SI,147,-0.3673,0.3544,0.0612,84.9056,-0.031,124,0.2177,-0.5462,-0.7123,-0.0323
"Treinen, Blake",ST,119,1.3433,0.2275,0.3361,77.8296,0.1178,140,0.45,2.0184,1.9148,0.0995
"Uceta, Edwin",CH,235,-0.4708,0.2851,0.3574,82.1835,0.0318,233,0.3734,-0.7012,0.3968,-0.0052
"Uceta, Edwin",FF,246,0.5821,0.1956,0.3496,82.8022,0.041,247,0.2834,0.8772,0.5581,0.0357
"Ureña, José",CH,102,-0.1781,0.3608,0.2059,80.1493,-0.0099,119,0.3193,-0.2625,-0.3398,-0.0155
"Ureña, José",SI,140,-0.8456,0.3791,0.0857,88.0341,-0.0074,118,0.2458,-1.2632,-0.2954,-0.0373
"Uribe, Abner",SI,262,-0.1223,0.3023,0.187,84.8115,-0.0151,257,0.2257,-0.1788,-0.4317,-0.0161
"Uribe, Abner",SL,241,1.6702,0.1501,0.4315,76.8016,0.001,300,0.3233,2.5086,-0.147,0.0538
"Valdez, Framber",CH,231,-0.1423,0.2574,0.29,81.3106,-0.0393,275,0.3091,-0.2087,-0.8591,-0.0286
"Valdez, Framber",CU,286,0.4857,0.1758,0.451,81.4917,0.0626,403,0.3623,0.7326,0.9397,0.0429
"Valdez, Framber",SI,543,-0.1407,0.3443,0.1087,86.9745,-0.0215,456,0.2171,-0.2064,-0.5455,-0.0199
"Vargas, Carlos",SI,329,0.5292,0.2895,0.1398,84.3611,0.0623,281,0.3167,0.7979,0.934,0.0442
"Vargas, Carlos",SL,108,-0.3014,0.226,0.2315,83.3922,-0.0603,116,0.2672,-0.4473,-1.2308,-0.0444
"Varland, Louis",FF,275,-0.116,0.3569,0.16,84.8718,0.0004,211,0.2275,-0.1693,-0.1585,-0.0083
"Vasil, Mike",SI,257,-0.3325,0.2813,0.1245,84.0195,-0.0624,262,0.1756,-0.494,-1.2673,-0.0465
"Verlander, Justin",CU,112,-0.175,0.3306,0.25,82.31,0.017,135,0.3111,-0.2579,0.1351,-0.0022
"Verlander, Justin",FF,556,-0.3359,0.3619,0.1457,83.8642,0.017,566,0.2527,-0.499,0.1352,-0.0078
"Verlander, Justin",SL,324,-0.1417,0.2446,0.3179,81.8882,0.0394,282,0.3511,-0.2078,0.5305,0.0099
"Vesia, Alex",FF,306,0.6037,0.2542,0.232,80.9808,0.0695,292,0.3082,0.9095,1.0626,0.0504
"Vesia, Alex",SL,179,0.8465,0.2575,0.3575,78.9283,0.009,188,0.3245,1.2736,-0.0064,0.0292
"Vest, Will",FF,281,-0.0806,0.3019,0.1957,85.5986,-0.0515,237,0.1814,-0.1163,-1.0749,-0.0324
"Vest, Will",SL,118,-0.5815,0.1753,0.4322,85.4532,-0.022,173,0.3064,-0.8673,-0.5542,-0.0353
"Vodnik, Victor",CH,105,1.0183,0.161,0.4286,79.175,0.0166,154,0.3442,1.5313,0.1269,0.0388
"Vodnik, Victor",FF,217,0.4241,0.3337,0.1336,86.4577,-0.0771,227,0.163,0.6404,-1.5278,-0.0275
"Vásquez, Randy",CU,106,-1.1923,0.3155,0.1509,81.7085,0.0079,122,0.2951,-1.783,-0.0256,-0.0418
"Vásquez, Randy",FC,224,-0.6359,0.3383,0.1696,83.108,0.0123,221,0.2805,-0.9488,0.0517,-0.0204
"Vásquez, Randy",FF,177,-0.8111,0.2942,0.1469,85.508,-0.029,178,0.191,-1.2115,-0.6778,-0.0467
"Vásquez, Randy",SI,189,-0.1904,0.339,0.0688,86.9323,0.017,155,0.2645,-0.2809,0.1347,-0.0027
"Vásquez, Randy",ST,110,-1.3283,0.3005,0.2273,82.2853,-0.0611,144,0.2361,-1.9869,-1.244,-0.0802
"Wacha, Michael",CH,360,0.3879,0.2157,0.2667,79.7992,0.0182,299,0.3612,0.586,0.1561,0.0178
"Wacha, Michael",FC,169,-0.08,0.3351,0.1361,82.3465,-0.0024,153,0.281,-0.1154,-0.2072,-0.0084
"Wacha, Michael",FF,318,0.2451,0.3036,0.1478,83.1059,-0.0047,324,0.2346,0.3721,-0.2482,0.0017
"Wacha, Michael",SI,153,0.8181,0.3777,0.1046,82.2546,-0.0014,143,0.2587,1.2311,-0.1903,0.0231
"Wacha, Michael",SL,152,0.2594,0.3065,0.2829,81.698,-0.0117,169,0.3136,0.3935,-0.3718,-0.0012
"Walker, Ryan",SI,229,0.6812,0.3238,0.1703,84.5863,-0.0094,224,0.2232,1.0257,-0.3315,0.0145
"Walker, Ryan",SL,171,0.8747,0.2686,0.269,80.2851,-0.0193,213,0.3005,1.3158,-0.5061,0.0163
"Walker, Taijuan",FC,248,0.0595,0.2977,0.1734,82.9796,-0.0375,244,0.2254,0.0938,-0.8284,-0.0208
"Walker, Taijuan",FS,141,-0.4055,0.3119,0.1915,85.0847,-0.007,188,0.3191,-0.6034,-0.289,-0.0219
"Walker, Taijuan",SI,164,0.3565,0.311,0.0732,83.8787,-0.007,172,0.2442,0.539,-0.2886,0.0044
"Walker, Taijuan",SL,112,-0.2217,0.2738,0.2321,82.4259,-0.0282,131,0.2901,-0.3279,-0.6626,-0.0259
"Walter, Brandon",FC,103,-0.4482,0.3517,0.1456,87.2038,0.1153,60,0.3667,-0.6675,1.8713,0.0364
"Warren, Will",CH,116,-0.5415,0.2728,0.3276,79.8162,0.0007,206,0.3252,-0.8074,-0.1525,-0.0228
"Warren, Will",FF,539,-0.577,0.3196,0.2059,84.4161,-0.0196,522,0.2146,-0.8606,-0.5122,-0.034
"Warren, Will",SI,236,0.1005,0.3184,0.1144,85.783,-0.0511,257,0.2023,0.1553,-1.0679,-0.026
"Warren, Will",ST,198,-0.1093,0.3211,0.3131,80.7712,-0.0127,282,0.2943,-0.1593,-0.3902,-0.0145
"Weathers, Ryan",FF,141,-0.0856,0.3145,0.156,84.3676,-0.1059,99,0.1313,-0.1237,-2.035,-0.0592
"Weaver, Luke",CH,162,0.0609,0.1727,0.4136,77.35,0.0663,182,0.4066,0.0959,1.006,0.03
"Weaver, Luke",FF,318,-0.693,0.2359,0.195,84.2315,0.037,283,0.2898,-1.0344,0.4887,-0.0103
"Webb, Jacob",CH,172,-0.4712,0.2486,0.3488,77.4362,0.0659,165,0.4061,-0.7019,0.9976,0.0114
"Webb, Jacob",FF,217,0.1394,0.2387,0.1751,82.8439,0.0148,176,0.2443,0.2135,0.0964,0.0076
"Webb, Logan",CH,387,-0.2214,0.2395,0.2997,83.7096,0.0947,456,0.432,-0.3273,1.5064,0.0341
"Webb, Logan",FC,122,2.2859,0.356,0.1803,77.9914,0.0186,118,0.2797,3.4317,0.1623,0.0836
"Webb, Logan",FF,136,2.6799,0.1418,0.3235,81.4867,0.0379,149,0.2819,4.0223,0.5035,0.1067
"Webb, Logan",SI,399,0.5694,0.3358,0.1278,85.9085,-0.0858,400,0.165,0.8582,-1.6807,-0.0267
"Webb, Logan",ST,288,-0.3701,0.3057,0.2674,81.4933,-0.0251,384,0.2839,-0.5503,-0.6079,-0.0295
"Weissert, Greg",FF,217,-0.4522,0.212,0.2028,84.4466,0.064,130,0.3077,-0.6735,0.9653,0.0112
"Weissert, Greg",SI,106,-1.026,0.3109,0.1415,84.7035,-0.0151,131,0.2366,-1.5336,-0.4327,-0.0473
"Wentz, Joey",CU,120,0.8863,0.2358,0.2833,79.8123,0.0434,154,0.3312,1.3333,0.6001,0.0474
"Wentz, Joey",FF,366,0.0153,0.3414,0.1667,84.3628,-0.0122,349,0.212,0.0275,-0.381,-0.0099
"Wentz, Joey",SL,223,-0.4848,0.2946,0.2646,83.5238,0.0528,229,0.3537,-0.7224,0.7672,0.0046
"Wheeler, Zack",FF,504,-0.2457,0.2268,0.2738,81.9612,0.0233,375,0.264,-0.3638,0.2464,-0.0016
"Wheeler, Zack",SI,186,0.552,0.2899,0.129,80.0706,0.1078,214,0.3692,0.8321,1.7375,0.0673
"Wheeler, Zack",ST,139,0.5075,0.2258,0.4029,80.5169,-0.0053,167,0.2874,0.7654,-0.2584,0.0105
"Whitlock, Garrett",CH,140,1.5255,0.2608,0.3143,79.8258,0.1213,145,0.4483,2.2917,1.976,0.1075
"Whitlock, Garrett",SI,277,0.5334,0.2622,0.2816,83.4409,0.0058,218,0.2385,0.8043,-0.0632,0.0168
"Whitlock, Garrett",SL,181,0.6374,0.1983,0.3702,80.1806,0.0855,199,0.4121,0.9601,1.3445,0.0593
"Williams, Devin",CH,305,-0.5176,0.2612,0.3344,79.9569,0.0968,343,0.4461,-0.7715,1.5437,0.0249
"Williams, Devin",FF,241,0.0694,0.1952,0.3278,83.4274,-0.0271,278,0.2122,0.1086,-0.6442,-0.0153
"Williams, Gavin",CU,226,0.3306,0.1986,0.3142,82.3353,-0.0251,352,0.2784,0.5002,-0.6086,-0.0053
"Williams, Gavin",FC,196,-0.674,0.3212,0.1735,84.6801,-0.0365,168,0.2321,-1.0059,-0.8109,-0.0456
"Williams, Gavin",FF,520,0.0636,0.3548,0.2115,85.0578,-0.0042,460,0.2239,0.1,-0.2398,-0.0043
"Williams, Gavin",ST,224,0.9562,0.2227,0.4286,79.7061,0.0325,305,0.3377,1.438,0.4079,0.0444
"Williams, Trevor",FF,327,-0.2245,0.3264,0.1284,82.4875,0.046,194,0.2629,-0.3321,0.6463,0.0102
"Williams, Trevor",ST,147,-0.0218,0.2223,0.2789,79.8032,-0.0026,195,0.3026,-0.0282,-0.211,-0.0065
"Wilson, Justin",FF,185,-0.2504,0.2766,0.3135,82.1404,0.0011,167,0.2395,-0.3709,-0.1456,-0.0126
"Wilson, Justin",SL,136,-0.6744,0.2452,0.3309,82.4977,0.0122,156,0.3269,-1.0065,0.0504,-0.0218
"Wilson, Steven",FF,144,0.0439,0.2474,0.1736,84.3882,-0.0276,147,0.2109,0.0703,-0.6522,-0.0164
"Wilson, Steven",ST,238,-0.5557,0.305,0.2689,81.6373,-0.0467,232,0.2629,-0.8286,-0.9894,-0.0465
"Woo, Bryan",FF,712,-0.1871,0.228,0.2444,81.3728,0.0732,532,0.3064,-0.276,1.1266,0.0248
"Woo, Bryan",SI,329,0.2075,0.3243,0.1033,83.7867,0.0512,260,0.3,0.3156,0.7378,0.0277
"Woo, Bryan",SL,134,-0.9109,0.3036,0.3358,88.1111,-0.0133,133,0.3008,-1.3611,-0.4002,-0.0425
"Woo, Bryan",ST,106,0.871,0.1594,0.434,78.3127,0.0649,140,0.3714,1.3103,0.9811,0.0574
"Woodruff, Brandon",FF,156,-0.4457,0.2363,0.2821,83.127,0.0341,108,0.2593,-0.6637,0.4359,-0.0032
"Woodruff, Brandon",SI,123,0.2871,0.2797,0.1463,85.1708,-0.0196,121,0.2231,0.435,-0.5114,-0.0041
"Woods Richardson, Simeon",FF,405,-0.5873,0.2916,0.1654,83.6108,0.0212,373,0.2574,-0.876,0.2095,-0.0144
"Woods Richardson, Simeon",SL,221,-0.0459,0.2559,0.2217,81.6379,-0.0185,243,0.3004,-0.0643,-0.4918,-0.0151
"Wrobleski, Justin",FF,177,0.1181,0.2471,0.2599,81.4036,0.0597,155,0.3097,0.1816,0.8882,0.0288
"Wrobleski, Justin",SL,148,-0.1607,0.2221,0.2432,82.4735,0.0108,127,0.3465,-0.2364,0.026,-0.0047
"Yamamoto, Yoshinobu",CU,213,-0.6626,0.228,0.3239,80.3236,0.0298,240,0.3083,-0.9889,0.3617,-0.0128
"Yamamoto, Yoshinobu",FC,195,-0.0146,0.2721,0.1744,77.8833,0.1275,127,0.4094,-0.0174,2.0869,0.0573
"Yamamoto, Yoshinobu",FF,420,0.5142,0.2649,0.1881,82.568,-0.0802,429,0.1562,0.7754,-1.5812,-0.0259
"Yamamoto, Yoshinobu",FS,288,-0.4542,0.1603,0.3646,83.2052,0.0553,359,0.4011,-0.6765,0.8102,0.0068
"Yamamoto, Yoshinobu",SI,105,0.3113,0.3228,0.1524,83.2123,0.0634,134,0.3134,0.4712,0.9538,0.0373
"Yates, Kirby",FF,224,-0.4879,0.2707,0.2991,80.097,0.0039,160,0.2438,-0.7269,-0.096,-0.0194
"Yesavage, Trey",SL,105,-1.1737,0.2285,0.4,83.0104,0.0689,115,0.3826,-1.7551,1.0518,-0.0114
"Young, Brandon",FF,195,-0.3656,0.2683,0.1692,83.7253,0.0339,172,0.2674,-0.5436,0.4333,-0.0005
"Zeferjahn, Ryan",FF,143,0.751,0.2926,0.2098,81.5243,-0.0072,148,0.223,1.1304,-0.293,0.018
"Zerpa, Angel",FF,100,1.7132,0.3359,0.2,82.0836,0.0517,116,0.3017,2.5729,0.747,0.08
"Zerpa, Angel",SI,177,0.8393,0.3077,0.0734,85.0292,-0.0728,153,0.1569,1.2628,-1.4506,-0.011
"Zerpa, Angel",SL,143,0.4787,0.2988,0.2028,83.8798,0.0152,181,0.337,0.7221,0.1035,0.0195
"deGrom, Jacob",CH,128,1.04,0.2834,0.375,79.4661,-0.016,194,0.299,1.5637,-0.4487,0.0236
"deGrom, Jacob",FF,658,-0.4894,0.2868,0.1884,84.077,0.0534,445,0.2809,-0.7292,0.7778,0.0047
"deGrom, Jacob",SL,425,0.2155,0.2669,0.3859,83.3889,0.056,547,0.3803,0.3276,0.8233,0.0303
