batter,batter_name,pitch_type,pitches_seen,swings,avg_bat_speed,avg_swing_length,avg_attack_angle,avg_attack_direction,avg_swing_path_tilt,whiff_rate,called_strike_rate,hard_hit_rate,contact_swings,avg_launch_speed,avg_launch_angle,avg_xwoba,outside_zone_pitches,chases,batter_chase_rate
592450,"Crochet, Garrett",CH,299,117,75.857,8.524,20.493,-13.783,39.781,0.154,0.084,0.06,61,84.616,13.82,0.392,196,40,0.204
592450,"Crochet, Garrett",CU,150,57,75.388,8.629,21.865,-16.644,39.367,0.187,0.14,0.073,27,84.87,5.704,0.396,102,27,0.265
592450,"Crochet, Garrett",FC,232,96,76.01,8.073,13.291,-3.739,37.571,0.121,0.177,0.129,64,90.667,21.156,0.61,112,19,0.17
592450,"Crochet, Garrett",FF,701,338,74.898,7.473,6.35,4.698,37.155,0.118,0.157,0.114,233,88.216,32.687,0.506,285,48,0.168
592450,"Crochet, Garrett",FS,115,56,74.904,8.575,20.146,-15.218,40.273,0.252,0.061,0.061,22,85.495,18.045,0.188,73,23,0.315
592450,"Crochet, Garrett",SI,376,164,75.502,7.592,5.77,3.332,40.082,0.048,0.191,0.157,134,91.39,11.963,0.554,176,36,0.205
592450,"Crochet, Garrett",SL,523,232,74.294,8.426,18.187,-11.436,38.191,0.187,0.145,0.082,126,86.446,15.976,0.365,297,83,0.279
592450,"Crochet, Garrett",ST,272,102,72.764,8.428,19.027,-13.096,38.383,0.147,0.169,0.048,58,81.124,14.379,0.414,158,34,0.215
592518,"Imanaga, Shota",CH,261,131,74.095,8.312,12.294,-10.823,28.547,0.153,0.084,0.138,82,87.168,11.5,0.371,159,54,0.34
592518,"Imanaga, Shota",CU,146,58,71.075,8.435,14.107,-20.939,27.823,0.11,0.158,0.082,39,85.331,15.154,0.367,88,21,0.239
592518,"Imanaga, Shota",FC,165,84,73.099,7.858,8.097,1.018,25.283,0.139,0.17,0.091,54,82.183,21.204,0.344,80,23,0.288
592518,"Imanaga, Shota",FF,856,444,72.393,7.177,2.512,14.399,24.205,0.12,0.152,0.096,307,86.46,34.896,0.392,342,80,0.234
592518,"Imanaga, Shota",FS,76,46,72.143,8.439,14.895,-19.992,27.535,0.211,0.053,0.053,23,76.113,12.13,0.174,47,22,0.468
592518,"Imanaga, Shota",SI,454,215,73.821,7.369,1.534,11.907,28.596,0.059,0.189,0.15,173,87.875,12.034,0.37,203,55,0.271
592518,"Imanaga, Shota",SL,425,213,72.072,8.29,11.262,-10.978,27.324,0.165,0.118,0.087,131,83.971,15.833,0.334,238,81,0.34
592518,"Imanaga, Shota",ST,241,119,72.837,8.318,13.173,-12.77,26.446,0.104,0.108,0.079,89,82.028,26.292,0.283,147,49,0.333
592626,"Houck, Tanner",CH,167,75,72.482,7.865,12.096,-8.566,29.116,0.114,0.114,0.084,53,82.432,15.075,0.278,110,36,0.327
592626,"Houck, Tanner",CU,97,37,68.631,7.585,9.654,-19.28,30.701,0.113,0.155,0.052,22,84.936,4.455,0.268,63,18,0.286
592626,"Houck, Tanner",FC,89,43,72.729,7.467,10.129,-2.162,27.724,0.101,0.09,0.101,31,84.729,21.032,0.361,43,6,0.14
592626,"Houck, Tanner",FF,434,212,71.093,7.068,4.685,3.48,26.146,0.085,0.15,0.101,159,87.765,32.906,0.345,192,44,0.229
592626,"Houck, Tanner",SI,151,51,74.413,7.454,7.304,-1.274,30.356,0.04,0.298,0.119,42,88.671,9.909,0.376,75,16,0.213
592626,"Houck, Tanner",SL,149,68,71.103,7.966,14.47,-17.904,30.65,0.134,0.195,0.094,45,85.056,15.711,0.237,78,27,0.346
592663,"Gore, MacKenzie",CH,221,123,71.622,8.002,17.464,-6.71,36.614,0.172,0.077,0.104,76,82.768,11.566,0.288,146,67,0.459
592663,"Gore, MacKenzie",CU,136,56,68.34,7.985,15.281,-10.191,35.521,0.11,0.191,0.066,38,81.887,-1.263,0.253,74,22,0.297
592663,"Gore, MacKenzie",FC,180,85,71.379,7.517,13.508,-0.208,32.909,0.117,0.15,0.089,53,85.838,15.377,0.311,86,23,0.267
592663,"Gore, MacKenzie",FF,647,319,69.84,6.818,6.721,13.027,31.616,0.065,0.199,0.091,254,84.661,30.126,0.323,263,73,0.278
592663,"Gore, MacKenzie",FS,66,39,70.187,8.166,20.85,-12.874,36.775,0.197,0.015,0.076,21,78.09,-7.905,0.088,47,21,0.447
592663,"Gore, MacKenzie",SI,367,182,72.367,7.118,7.341,9.283,35.8,0.044,0.202,0.142,141,86.123,4.254,0.388,155,40,0.258
592663,"Gore, MacKenzie",SL,426,199,70.384,7.896,14.412,-5.386,34.793,0.127,0.138,0.094,137,83.064,11.855,0.313,240,72,0.3
592663,"Gore, MacKenzie",ST,142,66,67.13,8.009,18.043,-10.342,34.236,0.162,0.169,0.056,42,77.01,21.024,0.339,89,36,0.404
592669,"Valdez, Framber",FF,101,40,73.238,6.903,5.764,6.237,22.442,0.059,0.198,0.03,30,82.01,30.633,0.248,51,12,0.235
592669,"Valdez, Framber",SI,71,32,74.474,7.123,4.256,6.049,25.449,0.042,0.239,0.085,28,82.418,14.571,0.256,24,5,0.208
592885,"Abbott, Andrew",CH,189,86,72.581,7.958,14.591,2.235,35.654,0.111,0.106,0.079,51,84.057,0.25,0.397,122,37,0.303
592885,"Abbott, Andrew",CU,220,97,70.929,7.921,14.638,-5.054,37.302,0.145,0.177,0.086,59,84.715,2.949,0.256,125,40,0.32
592885,"Abbott, Andrew",FC,272,126,71.654,7.283,9.037,10.274,36.883,0.107,0.158,0.081,87,82.83,7.322,0.37,127,29,0.228
592885,"Abbott, Andrew",FF,912,408,70.129,6.913,2.037,20.862,35.693,0.084,0.169,0.088,309,84.245,18.495,0.388,431,77,0.179
592885,"Abbott, Andrew",FS,80,37,72.342,8.044,15.481,-0.723,36.422,0.175,0.125,0.062,22,79.077,-7.727,0.257,52,18,0.346
592885,"Abbott, Andrew",SI,402,168,69.651,6.931,0.405,16.619,37.169,0.06,0.214,0.09,122,84.034,-0.475,0.318,183,38,0.208
592885,"Abbott, Andrew",SL,389,186,72.684,7.835,14.004,-1.579,36.495,0.19,0.165,0.08,101,84.227,7.178,0.277,206,61,0.296
592885,"Abbott, Andrew",ST,207,100,70.525,7.755,13.329,-5.197,35.752,0.193,0.159,0.048,54,78.307,10.926,0.188,110,35,0.318
593428,"Boyd, Matthew",CH,216,101,69.187,7.76,15.323,-14.687,33.203,0.167,0.13,0.093,60,82.598,8.683,0.258,128,39,0.305
593428,"Boyd, Matthew",CU,125,41,71.178,7.649,14.221,-15.034,32.658,0.056,0.216,0.072,30,83.57,-0.433,0.388,73,15,0.205
593428,"Boyd, Matthew",FC,117,50,72.627,7.26,9.133,-5.317,30.206,0.068,0.239,0.103,36,86.039,26.667,0.394,51,13,0.255
593428,"Boyd, Matthew",FF,601,265,70.406,6.867,5.193,1.415,29.02,0.058,0.23,0.126,219,87.198,23.434,0.363,249,49,0.197
593428,"Boyd, Matthew",FS,60,31,69.948,7.813,16.264,-17.654,32.118,0.183,0.033,0.083,16,83.256,4.75,0.344,37,10,0.27
593428,"Boyd, Matthew",SI,472,183,71.179,7.1,6.379,-0.695,32.599,0.04,0.309,0.091,139,84.883,-2.532,0.304,193,39,0.202
593428,"Boyd, Matthew",SL,326,128,68.076,7.515,13.221,-11.171,31.317,0.12,0.184,0.052,76,80.933,6.481,0.396,176,41,0.233
593428,"Boyd, Matthew",ST,188,86,68.026,7.581,13.4,-12.833,31.597,0.09,0.186,0.043,65,77.848,16.692,0.193,103,33,0.32
593871,"Gausman, Kevin",CH,421,209,67.289,7.489,11.769,-14.881,30.892,0.169,0.102,0.059,128,78.37,9.008,0.289,249,80,0.321
593871,"Gausman, Kevin",CU,196,55,68.742,7.54,14.553,-16.67,32.074,0.077,0.24,0.061,37,82.016,4.162,0.35,116,19,0.164
593871,"Gausman, Kevin",FC,152,70,70.31,6.957,7.552,-6.669,31.267,0.112,0.211,0.132,46,87.761,11.255,0.327,71,19,0.268
593871,"Gausman, Kevin",FF,671,343,68.802,6.711,3.778,-1.943,28.343,0.049,0.17,0.148,297,87.248,27.01,0.375,304,83,0.273
593871,"Gausman, Kevin",FS,145,82,67.565,7.532,13.271,-15.639,31.1,0.228,0.055,0.083,43,80.133,-2.535,0.209,90,35,0.389
593871,"Gausman, Kevin",SI,178,87,71.918,6.996,5.742,-5.075,30.274,0.028,0.18,0.152,77,87.334,18.844,0.412,82,20,0.244
593871,"Gausman, Kevin",SL,239,110,68.568,7.281,11.193,-13.606,32.692,0.113,0.184,0.109,75,84.845,17.093,0.331,125,36,0.288
593871,"Gausman, Kevin",ST,144,52,67.369,7.125,10.185,-17.228,34.057,0.118,0.222,0.097,31,86.7,12.719,0.316,77,18,0.234
595751,"Pérez, Eury",FF,60,43,73.247,6.293,-3.154,21.313,33.827,0.25,0.067,0.1,26,80.327,29.846,0.206,26,13,0.5
595777,"Cabrera, Edward",CH,214,107,69.958,7.861,12.991,-13.34,32.436,0.098,0.126,0.117,75,82.447,12.453,0.286,130,48,0.369
595777,"Cabrera, Edward",CU,150,63,66.182,7.616,12.72,-8.38,31.007,0.1,0.133,0.113,44,84.573,5.087,0.342,87,20,0.23
595777,"Cabrera, Edward",FC,137,62,69.679,7.307,10.342,-6.181,30.788,0.066,0.146,0.102,50,84.326,14.46,0.311,67,14,0.209
595777,"Cabrera, Edward",FF,540,231,67.582,6.773,4.547,4.516,29.217,0.035,0.165,0.057,196,83.287,33.051,0.304,261,49,0.188
595777,"Cabrera, Edward",SI,232,90,71.186,7.163,6.873,1.908,30.203,0.034,0.233,0.125,80,87.345,21.338,0.452,103,16,0.155
595777,"Cabrera, Edward",SL,167,89,69.846,8.057,15.316,-18.986,33.097,0.114,0.138,0.114,66,82.597,14.409,0.279,78,23,0.295
595777,"Cabrera, Edward",ST,71,30,71.228,7.855,15.204,-16.833,32.962,0.042,0.141,0.113,23,79.883,8.913,0.291,35,7,0.2
595879,"Wacha, Michael",CH,174,101,73.266,8.669,15.63,-15.348,31.99,0.149,0.08,0.029,68,73.112,-2.412,0.171,109,52,0.477
595879,"Wacha, Michael",CU,104,67,70.802,8.666,15.487,-22.631,31.933,0.26,0.163,0.087,34,81.106,-3.147,0.254,63,41,0.651
595879,"Wacha, Michael",FC,110,57,71.86,7.949,7.622,-1.706,29.533,0.073,0.145,0.1,45,82.036,28.556,0.456,54,17,0.315
595879,"Wacha, Michael",FF,492,256,71.512,7.506,2.76,12.255,28.222,0.124,0.173,0.093,182,83.703,26.143,0.333,228,83,0.364
595879,"Wacha, Michael",SI,242,109,73.081,7.872,4.413,7.776,32.113,0.05,0.264,0.083,85,81.022,-3.919,0.277,105,40,0.381
595879,"Wacha, Michael",SL,265,160,73.134,8.639,12.524,-13.922,30.838,0.181,0.087,0.121,100,82.884,5.554,0.268,170,85,0.5
595879,"Wacha, Michael",ST,183,116,69.727,8.519,13.095,-17.664,29.441,0.29,0.131,0.098,60,81.137,23.917,0.224,113,68,0.602
595978,"Skubal, Tarik",CH,110,54,69.27,7.836,17.959,-19.078,27.747,0.255,0.091,0.036,25,76.516,-1.04,0.278,67,20,0.299
595978,"Skubal, Tarik",FF,256,134,68.808,7.092,11.275,2.223,25.933,0.078,0.113,0.082,104,83.667,36.231,0.236,118,31,0.263
595978,"Skubal, Tarik",SI,93,53,65.377,6.891,7.142,5.534,30.207,0.097,0.118,0.108,42,80.567,18.262,0.379,37,12,0.324
595978,"Skubal, Tarik",SL,109,50,66.409,7.651,13.297,-19.437,28.31,0.193,0.165,0.064,27,74.619,11.857,0.229,61,19,0.311
596019,"Irvin, Jake",CH,389,197,68.981,7.811,12.306,-4.727,33.744,0.103,0.098,0.087,144,80.999,14.51,0.266,223,73,0.327
596019,"Irvin, Jake",CU,309,137,67.071,7.782,14.612,-9.97,34.617,0.117,0.178,0.058,88,80.735,5.944,0.205,171,57,0.333
596019,"Irvin, Jake",FC,229,117,70.916,7.371,11.505,0.362,33.865,0.131,0.135,0.105,78,83.459,14.962,0.324,119,40,0.336
596019,"Irvin, Jake",FF,1084,491,68.729,6.973,6.545,7.299,31.897,0.062,0.186,0.094,391,85.599,32.082,0.402,462,82,0.177
596019,"Irvin, Jake",FS,132,64,69.769,7.679,13.058,-7.925,34.871,0.114,0.083,0.076,46,82.585,4.174,0.299,78,18,0.231
596019,"Irvin, Jake",SI,297,140,69.447,7.168,5.941,9.021,33.36,0.064,0.212,0.125,112,87.7,16.946,0.423,126,30,0.238
596019,"Irvin, Jake",SL,277,144,68.97,7.601,12.608,-7.012,35.157,0.112,0.148,0.119,103,82.91,10.388,0.347,133,45,0.338
596019,"Irvin, Jake",ST,139,67,69.598,7.92,16.003,-12.11,35.39,0.101,0.158,0.115,50,85.822,12.34,0.299,65,19,0.292
596103,"Valdez, Framber",CH,60,33,69.242,7.397,15.417,-0.668,39.049,0.133,0.067,0.083,24,79.271,-0.375,0.261,38,16,0.421
596103,"Valdez, Framber",FF,209,109,64.903,6.011,4.095,11.72,35.766,0.1,0.172,0.077,75,85.784,28.493,0.33,80,14,0.175
596103,"Valdez, Framber",SI,119,65,66.446,6.234,3.397,10.161,38.715,0.101,0.193,0.118,46,86.92,11.348,0.363,54,17,0.315
596103,"Valdez, Framber",SL,106,46,68.046,7.42,16.421,-3.242,39.71,0.142,0.179,0.066,26,86.692,14.538,0.372,61,18,0.295
596115,"Fried, Max",CH,194,126,72.166,7.914,16.913,-15.041,30.063,0.232,0.052,0.113,72,83.396,8.192,0.346,106,52,0.491
596115,"Fried, Max",CU,185,89,69.976,8.06,19.619,-21.207,30.495,0.189,0.157,0.059,45,81.122,7.644,0.218,111,43,0.387
596115,"Fried, Max",FC,116,61,70.58,7.107,6.045,1.833,29.366,0.155,0.138,0.086,40,84.41,22.575,0.343,53,18,0.34
596115,"Fried, Max",FF,883,460,68.764,6.606,2.587,10.007,27.033,0.104,0.161,0.095,340,84.94,32.759,0.306,349,80,0.229
596115,"Fried, Max",FS,69,40,71.751,8.105,20.4,-21.749,32.276,0.217,0.101,0.101,21,86.862,-1.455,0.195,41,19,0.463
596115,"Fried, Max",SI,349,180,69.656,6.733,1.765,8.546,31.124,0.054,0.195,0.152,144,84.534,9.603,0.381,145,47,0.324
596115,"Fried, Max",SL,409,232,70.236,7.738,14.436,-10.204,30.322,0.205,0.09,0.086,135,83.535,14.459,0.348,238,92,0.387
596115,"Fried, Max",ST,218,124,69.867,7.922,17.583,-16.687,28.551,0.197,0.101,0.069,76,80.376,22.053,0.271,122,52,0.426
596142,"deGrom, Jacob",FF,101,45,71.007,6.998,7.838,6.868,28.195,0.04,0.238,0.119,36,86.15,36.889,0.359,42,8,0.19
596146,"Verlander, Justin",CH,188,78,68.874,7.772,12.588,-13.509,32.002,0.128,0.096,0.08,47,84.751,4.915,0.351,131,39,0.298
596146,"Verlander, Justin",CU,160,70,65.941,7.551,12.463,-15.966,32.751,0.119,0.169,0.056,46,80.885,8.543,0.172,87,24,0.276
596146,"Verlander, Justin",FC,129,65,67.205,6.952,4.924,0.516,30.53,0.085,0.178,0.132,52,82.898,24.462,0.393,58,18,0.31
596146,"Verlander, Justin",FF,659,313,69.574,6.835,1.938,2.696,30.496,0.067,0.14,0.091,244,84.532,32.357,0.4,285,44,0.154
596146,"Verlander, Justin",FS,84,49,68.413,7.796,11.693,-13.688,30.452,0.202,0.024,0.107,29,83.028,0.379,0.272,52,19,0.365
596146,"Verlander, Justin",SI,227,103,68.393,6.874,-0.765,4.143,32.943,0.062,0.194,0.11,82,83.541,8.183,0.338,97,23,0.237
596146,"Verlander, Justin",SL,286,151,70.028,7.746,12.397,-14.779,33.392,0.164,0.143,0.112,96,84.764,17.562,0.281,157,57,0.363
596146,"Verlander, Justin",ST,85,38,68.703,7.608,12.375,-14.915,32.161,0.118,0.165,0.047,27,81.393,23.222,0.266,41,8,0.195
600869,"Castillo, Luis",CH,54,30,68.728,8.317,17.19,-6.11,36.685,0.167,0.111,0.074,17,81.988,5.941,0.226,34,15,0.441
600869,"Castillo, Luis",FF,88,47,67.207,7.38,9.828,6.113,34.152,0.08,0.148,0.068,34,82.026,21.529,0.377,36,10,0.278
600869,"Castillo, Luis",SL,67,30,63.123,8.17,17.018,-12.181,34.744,0.254,0.164,0.045,12,83.858,15.667,0.11,40,12,0.3
602104,"Skubal, Tarik",CH,162,92,67.282,8.155,17.19,-11.5,29.512,0.198,0.031,0.049,54,78.152,4.593,0.269,101,36,0.356
602104,"Skubal, Tarik",CU,78,33,68.874,8.003,18.838,-11.851,29.459,0.051,0.128,0.077,23,81.443,-8.217,0.263,45,13,0.289
602104,"Skubal, Tarik",FC,97,52,70.071,7.79,14.515,-0.509,27.407,0.124,0.175,0.093,33,85.1,32.455,0.363,36,9,0.25
602104,"Skubal, Tarik",FF,471,234,69.139,7.248,11.01,11.459,25.094,0.121,0.157,0.096,163,85.919,30.19,0.297,220,58,0.264
